followers_count,friends_count,account_created_at,created_at,full_text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,tweet_id_hashed,clean_text,tokens,label_sentiment,label_confidence,label_cardiffnlp,label_conf_cardiffnlp
134,1330,2015-07-12 08:01:00,2022-12-11 14:07:00,"RT @carrusel: ⚽️ AMPLIACIÓN: Así es el 'Al Hilm', el nuevo balón para los últimos partidos del Mundial

https://t.co/f5CnEqozau",False,Twitter for Android,,,,False,2,0,False,False,es,60d808c5961dcd2eca4a47cd7f8b70b93dc1e8a823ff73f001608abc423ed8f5,"rt : ampliación: así es el 'al hilm', el nuevo balón para los últimos partidos del mundial","['rt', 'ampliación', 'así', 'es', 'el', 'al', 'hilm', 'el', 'nuevo', 'balón', 'para', 'los', 'últimos', 'partidos', 'del', 'mundial']",neutro,0.62,neutro,0.783
100,77,2022-08-17 19:16:00,2022-12-11 00:43:00,@Carlos_Pizano19 Aprontate q te pego una paliza en el FIFA,False,Twitter Web App,1.60173e+18,9.71926e+17,Carlos_Pizano19,False,0,0,False,False,es,fa0a284c16a14a4dc0cb34b5a5d9d9e3a18526b83961ce7cd1937a41affebd9d,aprontate q te pego una paliza en el fifa,"['aprontate', 'q', 'te', 'pego', 'una', 'paliza', 'en', 'el', 'fifa']",neutro,0.619,neutro,0.481
18,32,2022-03-25 04:36:00,2022-12-11 04:18:00,"Cómo que la FIFA va a sancionar a Messi y al dibu, los holandeses se la pasaron boludeandonos y estos pelotudos quieren sancionar a Messi, tomatelaaaa",False,Twitter for Android,,,,False,0,0,False,False,es,0713b44accd900f98b9660bd03d3962db6628ee542420b93c13127103c5478b4,"cómo que la fifa va a sancionar a messi y al dibu, los holandeses se la pasaron boludeandonos y estos pelotudos quieren sancionar a messi, tomatelaaaa","['cómo', 'que', 'la', 'fifa', 'va', 'a', 'sancionar', 'a', 'messi', 'y', 'al', 'dibu', 'los', 'holandeses', 'se', 'la', 'pasaron', 'boludeandonos', 'y', 'estos', 'pelotudos', 'quieren', 'sancionar', 'a', 'messi', 'tomatelaaaa']",negativo,0.953,negativo,0.944
56,110,2020-05-27 10:45:00,2022-12-11 11:39:00,Que le debe la FIFA a Argentina?,False,Twitter for Android,,,,False,0,1,False,False,es,38d57719bc68a4693c5e0658a4b7f45aaba050a15af2e792a74334530312394f,que le debe la fifa a argentina?,"['que', 'le', 'debe', 'la', 'fifa', 'a', 'argentina']",neutro,0.518,negativo,0.592
197,459,2012-02-16 16:41:00,2022-12-11 01:56:00,"RT @OrejaDeZumbador: Los partidos semifinales de la Copa Mundial de la FIFA.

Argentina 🇦🇷 vs Croacia 🇭🇷 Miércoles 14
Francia 🇫🇷 vs Marruecos 🇲🇦 Jueves 15.

Los ganadores serán los contrincantes 
en la final el domingo 18.",False,Twitter for Android,,,,False,4,0,False,False,es,e176f75a7cbddd24a992f0b02b3ef2155467217d482bea59f4f0cadda9e0fa5b,rt : los partidos semifinales de la copa mundial de la fifa. argentina vs croacia miércoles 14 francia vs marruecos jueves 15. los ganadores serán los contrincantes en la final el domingo 18.,"['rt', 'los', 'partidos', 'semifinales', 'de', 'la', 'copa', 'mundial', 'de', 'la', 'fifa', 'argentina', 'vs', 'croacia', 'miércoles', '14', 'francia', 'vs', 'marruecos', 'jueves', '15', 'los', 'ganadores', 'serán', 'los', 'contrincantes', 'en', 'la', 'final', 'el', 'domingo', '18']",neutro,0.751,neutro,0.836
38,148,2013-11-01 15:12:00,2022-12-11 00:55:00,"@hysip @CristianGuelo @SomosAnalistas_ Efectivamente, Gales, Inglaterra y Escocia son naciones que son parte de Reino Unido (país). El motivo por el que compiten es pq sus selecciones ya existían antes que exista la FIFA",False,Twitter for Android,1.60172e+18,2793643313.0,hysip,False,0,3,False,False,es,9921601bbb6c64bdff25569e990df47af1aea1c272ddd2115f9b7d38b8b7eea7,"efectivamente, gales, inglaterra y escocia son naciones que son parte de reino unido (país). el motivo por el que compiten es pq sus selecciones ya existían antes que exista la fifa","['efectivamente', 'gales', 'inglaterra', 'y', 'escocia', 'son', 'naciones', 'que', 'son', 'parte', 'de', 'reino', 'unido', 'país', 'el', 'motivo', 'por', 'el', 'que', 'compiten', 'es', 'pq', 'sus', 'selecciones', 'ya', 'existían', 'antes', 'que', 'exista', 'la', 'fifa']",neutro,0.722,negativo,0.458
745,2949,2021-05-05 02:46:00,2022-12-11 03:21:00,"@FinazziMarcelo @JorgeRamirezn_ @SC_ESPN Ahh es que te cuesta creer que sea cierto, aquí tienes más detalles campeón: https://t.co/kfzbe9bBRG",False,Twitter Web App,1.6017700000000003e+18,1.19723e+18,FinazziMarcelo,False,0,0,False,False,es,86fdd145c3afe022960555bd95d2304faeba58f628c8dc4fda8a923d65a61329,"ahh es que te cuesta creer que sea cierto, aquí tienes más detalles campeón:","['ahh', 'es', 'que', 'te', 'cuesta', 'creer', 'que', 'sea', 'cierto', 'aquí', 'tienes', 'más', 'detalles', 'campeón']",negativo,0.658,neutro,0.53
2880,1624,2008-02-02 17:33:00,2022-12-11 12:28:00,"@Guillermo_02 Además la lógica no tiene sentido. CR7 es más popular que Messi (en seguidores, por ejemplo). Iría la FIFA en contra de una posible final entre ambos? ABSURDO",False,Twitter for iPhone,1.60189e+18,83417932.0,Guillermo_02,False,0,2,False,False,es,e45a07624d268b63a6c004edbf870353a0d7a567e5058513ca8c5c0cba8df0c8,"además la lógica no tiene sentido. cr7 es más popular que messi (en seguidores, por ejemplo). iría la fifa en contra de una posible final entre ambos? absurdo","['además', 'la', 'lógica', 'no', 'tiene', 'sentido', 'cr7', 'es', 'más', 'popular', 'que', 'messi', 'en', 'seguidores', 'por', 'ejemplo', 'iría', 'la', 'fifa', 'en', 'contra', 'de', 'una', 'posible', 'final', 'entre', 'ambos', 'absurdo']",negativo,0.767,negativo,0.911
2,123,2021-10-30 01:24:00,2022-12-11 01:10:00,@Brisa903484312 @tutiofifa @El_PROFE_FIFA Creo q bajara a unos 25 cuando salga el último evento de los grupos...Ziyech es muy bueno bro y barato,False,Twitter for Android,1.6017100000000003e+18,1.41476e+18,Brisa903484312,False,0,1,False,False,es,40efd3f458a867be144904aaa9f58ff01202d76843cfdb4f28f67e59571150b7,creo q bajara a unos 25 cuando salga el último evento de los grupos...ziyech es muy bueno bro y barato,"['creo', 'q', 'bajara', 'a', 'unos', '25', 'cuando', 'salga', 'el', 'último', 'evento', 'de', 'los', 'grupos', 'ziyech', 'es', 'muy', 'bueno', 'bro', 'y', 'barato']",positivo,0.691,positivo,0.596
479,1720,2014-07-19 23:33:00,2022-12-11 05:28:00,@infobae La fifa lo sancionará?,False,Twitter for Android,1.60175e+18,69416519.0,infobae,False,0,0,False,False,es,d43c876328ab0ce0bcd3d3fa8b6fb914d75ea3c45f006d24786e119b32a5174e,la fifa lo sancionará?,"['la', 'fifa', 'lo', 'sancionará']",neutro,0.754,neutro,0.734
6537,5779,2018-11-29 12:02:00,2022-12-11 05:09:00,"Bueno, me tomé el trabajo de transcribir las declaraciones del Dibu Emiliano Martínez en inglés. Dijo que el árbitro es un inútil. Se viene una multa de la FIFA. https://t.co/snNUAiY663",False,Twitter Web App,,,,True,0,2,False,False,es,62ecad4ba42228d0ede659f08c2ecb686eb8332cd00683bfa8d273a960252a06,"bueno, me tomé el trabajo de transcribir las declaraciones del dibu emiliano martínez en inglés. dijo que el árbitro es un inútil. se viene una multa de la fifa.","['bueno', 'me', 'tomé', 'el', 'trabajo', 'de', 'transcribir', 'las', 'declaraciones', 'del', 'dibu', 'emiliano', 'martínez', 'en', 'inglés', 'dijo', 'que', 'el', 'árbitro', 'es', 'un', 'inútil', 'se', 'viene', 'una', 'multa', 'de', 'la', 'fifa']",negativo,0.906,negativo,0.948
232,209,2018-11-07 00:10:00,2022-12-11 09:19:00,Perdón John estoy en mi arco fifa,False,Twitter for Android,1.60187e+18,1.05996e+18,ykseuphoria,False,0,0,False,False,es,4c5e295cb8f7a5731bf748dc59be54351618e854b0343f89a5d0193405e70b39,perdón john estoy en mi arco fifa,"['perdón', 'john', 'estoy', 'en', 'mi', 'arco', 'fifa']",neutro,0.519,negativo,0.725
85676,1213,2010-10-01 18:53:00,2022-12-11 14:51:00,"“Al Hilm” “El Sueño”

Así se llama el nuevo balón que presenta la FIFA y que se utilizará para jugar las semifinales y la final de la Copa Mundial en #Qatar2022 

Cuál será el equipo en cumplir “el sueño” de llevarse la copa a su casa? https://t.co/NZapzRMdQK",False,Twitter for iPhone,,,,False,0,0,False,False,es,0c3104806a6850f1e45a63806f6c727bc1833e6a2567e677d1418337739983ba,“al hilm” “el sueño” así se llama el nuevo balón que presenta la fifa y que se utilizará para jugar las semifinales y la final de la copa mundial en qatar2022 cuál será el equipo en cumplir “el sueño” de llevarse la copa a su casa?,"['al', 'hilm', 'el', 'sueño', 'así', 'se', 'llama', 'el', 'nuevo', 'balón', 'que', 'presenta', 'la', 'fifa', 'y', 'que', 'se', 'utilizará', 'para', 'jugar', 'las', 'semifinales', 'y', 'la', 'final', 'de', 'la', 'copa', 'mundial', 'en', 'qatar2022', 'cuál', 'será', 'el', 'equipo', 'en', 'cumplir', 'el', 'sueño', 'de', 'llevarse', 'la', 'copa', 'a', 'su', 'casa']",neutro,0.659,neutro,0.64
1,111,2015-09-20 17:17:00,2022-12-11 07:20:00,"@AztecaDeportes Y la FIFA tiene un plan para que eso no resulte 😂, Mundial compradísimo, está perdiendo el fútbol con esta sede corrupta.",False,Twitter for Android,1.6016e+18,40131441.0,AztecaDeportes,False,0,0,False,False,es,1ba43e311c99b2bfca56b5eea14a527a6be006b76bba5c55130fe0c2d7c82443,"y la fifa tiene un plan para que eso no resulte feliz, mundial compradísimo, está perdiendo el fútbol con esta sede corrupta.","['y', 'la', 'fifa', 'tiene', 'un', 'plan', 'para', 'que', 'eso', 'no', 'resulte', 'feliz', 'mundial', 'compradísimo', 'está', 'perdiendo', 'el', 'fútbol', 'con', 'esta', 'sede', 'corrupta']",negativo,0.975,negativo,0.955
2895,508,2011-10-31 16:50:00,2022-12-11 13:47:00,"En Creative Bloq dan mucha información que os he ido poniendo a través del hilo. Pegadle un ojo:

https://t.co/BZifCXqDOB",False,Twitter for Android,1.60194e+18,402155994.0,andres_sanchis,False,0,1,False,False,es,9b520f9eea141b45c1343cd2d1ccaed15340f5fed12c7fc6736749717a9a409d,en creative bloq dan mucha información que os he ido poniendo a través del hilo. pegadle un ojo:,"['en', 'creative', 'bloq', 'dan', 'mucha', 'información', 'que', 'os', 'he', 'ido', 'poniendo', 'a', 'través', 'del', 'hilo', 'pegadle', 'un', 'ojo']",neutro,0.558,neutro,0.711
63,233,2012-10-05 05:16:00,2022-12-11 14:02:00,"RT @DSports: AIR En-Nesyri 🔥

📷 FIFA https://t.co/i0W0JRnlIt",False,Twitter for Android,,,,False,12,0,False,False,es,e059ae8e2a9f745b2354a5a96b5f4f9a71d3ddc8f08054bb979f4410b901384f,rt : air en nesyri popular fifa,"['rt', 'air', 'en', 'nesyri', 'popular', 'fifa']",neutro,0.784,neutro,0.682
95,344,2013-05-29 20:40:00,2022-12-11 13:56:00,"LO QUE LA FIFA NO QUIERE QUE VEAS. VAR Prevaricador 
https://t.co/uzNEUhrjSh",False,Twitter for Android,,,,False,0,0,False,False,es,1b159f11a6df6738ffbcceee49dd0fd1780f14a3af2284c4c622e5d091fa34cd,lo que la fifa no quiere que veas. var prevaricador,"['lo', 'que', 'la', 'fifa', 'no', 'quiere', 'que', 'veas', 'var', 'prevaricador']",negativo,0.927,negativo,0.904
303,38,2010-04-11 16:40:00,2022-12-11 14:29:00,@fifaworldcup_es FIFA corrupta. El fútbol les dará su merecido.,False,Twitter for Android,1.60189e+18,142296675.0,fifaworldcup_es,False,0,0,False,False,es,d4ec7e4f38e53e22dbeede5ba9fd5c8d31e6fc09ff0fe856023358a327dfab6b,fifa corrupta. el fútbol les dará su merecido.,"['fifa', 'corrupta', 'el', 'fútbol', 'les', 'dará', 'su', 'merecido']",negativo,0.836,negativo,0.9
163,247,2022-08-04 18:16:00,2022-12-11 11:44:00,@martintetaz Solo jugaron al FIFA en la PlayStation,False,Twitter for iPhone,1.60176e+18,166670881.0,martintetaz,False,0,0,False,False,es,d76b610f5c2cbf096c6fbb1e4844aec55132a7710e1a0d5685d4002c2b92233c,solo jugaron al fifa en la playstation,"['solo', 'jugaron', 'al', 'fifa', 'en', 'la', 'playstation']",negativo,0.79,neutro,0.727
109,248,2019-08-12 15:45:00,2022-12-11 04:16:00,"@panties_king @Tevista01 @Encu5Futbol si argentina gana la semi y si messi es expulsado en semis juega la final igual, es la ley de la fifa",False,Twitter for Android,1.6017800000000003e+18,1.49958e+18,panties_king,False,0,1,False,False,es,04c51fb4c88a879acf36bb19e9ad82b534ba95e5df6bec10934c368c9ef2c801,"si argentina gana la semi y si messi es expulsado en semis juega la final igual, es la ley de la fifa","['si', 'argentina', 'gana', 'la', 'semi', 'y', 'si', 'messi', 'es', 'expulsado', 'en', 'semis', 'juega', 'la', 'final', 'igual', 'es', 'la', 'ley', 'de', 'la', 'fifa']",neutro,0.73,neutro,0.631
266,20,2011-10-27 15:06:00,2022-12-11 12:49:00,RT @juanbarcocorra2: @JesusCintora @marescudero12 Quien lo podía pensar de una dictadura asesina y una mafia como la FIFA,False,Twitter for iPhone,,,,False,3,0,False,False,es,80b9440492aafd0f27c41c1cee0af90940d0ae4b59fea565ac649d2efb24c4fd,rt : quien lo podía pensar de una dictadura asesina y una mafia como la fifa,"['rt', 'quien', 'lo', 'podía', 'pensar', 'de', 'una', 'dictadura', 'asesina', 'y', 'una', 'mafia', 'como', 'la', 'fifa']",negativo,0.829,negativo,0.9
19,206,2021-11-20 01:48:00,2022-12-11 02:04:00,".
Opino que Argentina debe rechazar ante la FIFA, ese trofeo ensangrentado del mundial '78.
Será un acto de salud.
. https://t.co/rkRno2hRNp",False,Twitter for Android,,,,False,0,0,False,False,es,a081d06365f36f5f607925c6c9879b00b008c063428623328bce1a5e93f74d54,". opino que argentina debe rechazar ante la fifa, ese trofeo ensangrentado del mundial '78. será un acto de salud. .","['opino', 'que', 'argentina', 'debe', 'rechazar', 'ante', 'la', 'fifa', 'ese', 'trofeo', 'ensangrentado', 'del', 'mundial', '78', 'será', 'un', 'acto', 'de', 'salud']",neutro,0.472,negativo,0.828
302,1020,2021-05-08 04:49:00,2022-12-11 14:39:00,"RT @cmurgueitio: Sudamérica: Existe.
La FIFA : https://t.co/Jrc6LFIpMS",False,Twitter Web App,,,,False,49,0,False,False,es,2a2ceec48869e1825215d3381fe012b3842ebb2bda9e7d0586d0653d450e670e,rt : sudamérica: existe. la fifa :,"['rt', 'sudamérica', 'existe', 'la', 'fifa']",neutro,0.703,neutro,0.757
855,452,2021-02-14 01:16:00,2022-12-11 10:31:00,"Eusebio 🇵🇹 mejorado al máximo con 30 rangos y GRL 114 en FIFA Mobile 22 🚨

¿Qué os parece su carta? 👀❤️

❤️🔄

@tutiofifa @HDWolvie https://t.co/ccsOExCNo8",False,Twitter for iPhone,,,,False,0,3,False,False,es,3b8967f22d9706112293d801e1cd9f38c93d4986878e22b9186797c35ba8e082,eusebio mejorado al máximo con 30 rangos y grl 114 en fifa mobile 22 ¿qué os parece su carta? amor amor,"['eusebio', 'mejorado', 'al', 'máximo', 'con', '30', 'rangos', 'y', 'grl', '114', 'en', 'fifa', 'mobile', '22', 'qué', 'os', 'parece', 'su', 'carta', 'amor', 'amor']",positivo,0.87,neutro,0.575
767,1210,2018-09-10 17:18:00,2022-12-11 13:39:00,"@laulezz850 Cómo uruguaya estoy orgullosa de Cavani que rompió el VAR y bueno ya tenemos expediente abierto por la FIFA , también hacemos nuestras cosas , Arriba Argentina 🇺🇾🇦🇷",False,Twitter for Android,1.60175e+18,7.67495e+17,laulezz850,False,0,0,False,False,es,d40a21a7051cce62eb1f1c0001835a1476183a986544c88fd1ba6975e970a58f,"cómo uruguaya estoy orgullosa de cavani que rompió el var y bueno ya tenemos expediente abierto por la fifa , también hacemos nuestras cosas , arriba argentina","['cómo', 'uruguaya', 'estoy', 'orgullosa', 'de', 'cavani', 'que', 'rompió', 'el', 'var', 'y', 'bueno', 'ya', 'tenemos', 'expediente', 'abierto', 'por', 'la', 'fifa', 'también', 'hacemos', 'nuestras', 'cosas', 'arriba', 'argentina']",positivo,0.919,positivo,0.838
18,76,2015-09-09 20:31:00,2022-12-11 03:27:00,"@fifa_droid Hay va poquito a poquito, pero así es mi equipo https://t.co/5gAsus4e5f",False,Twitter for Android,1.60173e+18,3154637689.0,fifa_droid,False,0,0,False,False,es,38e5cf6ced1f166ef0058a11e776950bf8d7158ecaddc9903c97351a25eecd6b,"hay va poquito a poquito, pero así es mi equipo","['hay', 'va', 'poquito', 'a', 'poquito', 'pero', 'así', 'es', 'mi', 'equipo']",neutro,0.449,neutro,0.643
5,50,2022-06-15 20:24:00,2022-12-11 14:49:00,RT @DialoguemosINFO: 🔴#ENCUESTA Los #CuartosDeFinal del Mundial de Qatar 2022  se viven a flor de piel. Este sábado 10 de diciembre se dará continuidad a la eliminatoria ¿Quién pasa a las semifinales de la #FIFA ⚽️?,False,Twitter for Android,,,,False,1,0,False,False,es,f2821a21ae8263bb58ac9b8f94e6a002e3fe7c01cfe65b7d5c72949cd861fe5f,rt : encuesta los cuartosdefinal del mundial de qatar 2022 se viven a flor de piel. este sábado 10 de diciembre se dará continuidad a la eliminatoria ¿quién pasa a las semifinales de la fifa ?,"['rt', 'encuesta', 'los', 'cuartosdefinal', 'del', 'mundial', 'de', 'qatar', '2022', 'se', 'viven', 'a', 'flor', 'de', 'piel', 'este', 'sábado', '10', 'de', 'diciembre', 'se', 'dará', 'continuidad', 'a', 'la', 'eliminatoria', 'quién', 'pasa', 'a', 'las', 'semifinales', 'de', 'la', 'fifa']",neutro,0.816,neutro,0.757
550,671,2013-11-17 14:02:00,2022-12-11 03:04:00,"@SebastianNohra La gran diferencia es que en el colegio , es entre  compañeros , no están representando sus países y el organizador del torneo no es la FIFA, quienes jacta de valores y juego limpio .",False,Twitter for Android,1.60155e+18,548119075.0,SebastianNohra,False,0,0,False,False,es,0cb099682e6ad3b6d497d42b377c41ddfd7851c294a35674d44a70789fc9eae9,"la gran diferencia es que en el colegio , es entre compañeros , no están representando sus países y el organizador del torneo no es la fifa, quienes jacta de valores y juego limpio .","['la', 'gran', 'diferencia', 'es', 'que', 'en', 'el', 'colegio', 'es', 'entre', 'compañeros', 'no', 'están', 'representando', 'sus', 'países', 'y', 'el', 'organizador', 'del', 'torneo', 'no', 'es', 'la', 'fifa', 'quienes', 'jacta', 'de', 'valores', 'y', 'juego', 'limpio']",negativo,0.648,negativo,0.618
200,476,2010-12-13 03:17:00,2022-12-11 13:25:00,Y la FIFA q dijo de esto? https://t.co/Q1VI8gVObR,False,Twitter for Android,,,,True,0,0,False,False,es,521d05c368bcc06e306f407b4505dce3c59e363508df748841fe5b8fc64a5c87,y la fifa q dijo de esto?,"['y', 'la', 'fifa', 'q', 'dijo', 'de', 'esto']",negativo,0.492,neutro,0.725
104,487,2019-11-26 20:30:00,2022-12-11 11:51:00,"@minikeko23 El fifa, porque el valhala es full historia casi y lo puedes pillar con 100% de descuento",False,Twitter for Android,1.6019100000000003e+18,2176189838.0,minikeko23,False,0,0,False,False,es,3cdc6d58c717f947838ae06d0c05b815a3139231692941d08bffae1c2877934d,"el fifa, porque el valhala es full historia casi y lo puedes pillar con 100% de descuento","['el', 'fifa', 'porque', 'el', 'valhala', 'es', 'full', 'historia', 'casi', 'y', 'lo', 'puedes', 'pillar', 'con', '100%', 'de', 'descuento']",positivo,0.893,positivo,0.495
60,225,2010-07-05 15:28:00,2022-12-11 14:33:00,"FIFA @FIFAWorldCup por que no penalizan a Van Gaal por las declaraciones?Responsable absoluto juntos con los jugadores, de incitar a la “violencia” . Lio lo dijo clarito, la selección holandesa se la pasó hostigándolos.  Y cómo buena respuesta , porque la selección tiene Sangre https://t.co/RmSIR8hW5c",False,Twitter for iPhone,,,,False,0,0,False,False,es,bf9f5d16a52db8359d4375419a25b35b63a264b6272dd40b61ef75ded0cd0cfd,"fifa por que no penalizan a van gaal por las declaraciones?responsable absoluto juntos con los jugadores, de incitar a la “violencia” . lio lo dijo clarito, la selección holandesa se la pasó hostigándolos. y cómo buena respuesta , porque la selección tiene sangre","['fifa', 'por', 'que', 'no', 'penalizan', 'a', 'van', 'gaal', 'por', 'las', 'declaraciones?responsable', 'absoluto', 'juntos', 'con', 'los', 'jugadores', 'de', 'incitar', 'a', 'la', 'violencia', 'lio', 'lo', 'dijo', 'clarito', 'la', 'selección', 'holandesa', 'se', 'la', 'pasó', 'hostigándolos', 'y', 'cómo', 'buena', 'respuesta', 'porque', 'la', 'selección', 'tiene', 'sangre']",negativo,0.946,negativo,0.92
